Celer Network,CELR,0.05495308348555263,159,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4f9254c83eb525f9fcf346490bbb3ed28a81c667'}"
Ultra,UOS,1.2571700779536104,160,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c'}"
DigitalBits,XDB,0.4042549365212237,161,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb9eefc4b0d472a44be93970254df4f4016569d27'}"
PlayDapp,PLA,1.1526377583682546,162,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3a4f40631a4f906c2BaD353Ed06De7A5D3fCb430'}"
Frax Share,FXS,20.931761511181783,163,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0'}"
Vulcan Forged PYR,PYR,14.00540441842241,164,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x430ef9263e76dae63c84292c3409d61c598e9682'}"
WINkLink,WIN,0.0003479276532299573,165,"{'id': 1958, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7'}"
Kyber Network Crystal v2,KNC,1.8783323925079485,166,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202'}"
Serum,SRM,2.506745812285967,167,
Braintrust,BTRST,3.7691496934937874,168,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x799ebfabe77a6e34311eeee9825190b9ece32824'}"
OpenDAO,SOS,3.2542515186147244e-06,169,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3b484b82567a09e2588a13d54d032153f0c0aee0'}"
Coin98,C98,1.7557699442666093,170,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xae12c5930881c53715b369cec7606b70d8eb229f'}"
Dent,DENT,0.0032774163162927286,171,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3597bfd533a99c9aa083587b074434e61eb0a258'}"
Raydium,RAY,3.9167781621225615,172,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5245c0249e5eeb2a0838266800471fd32adb1089'}"
Tribe,TRIBE,0.7049581773781189,173,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B'}"
Casper,CSPR,0.09193935653188542,174,
COTI,COTI,0.3035295943690862,175,
WazirX,WRX,0.9648778648030064,176,"{'id': 1839, 'name': 'Binance Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'WRX-ED1'}"
Nano,XNO,2.3333431072534454,177,
Yield Guild Games,YGG,3.613214380820453,178,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x25f8087ead173b73d6e8b84329989a8eea16cf73'}"
Moonriver,MOVR,97.86016930348609,179,
Swipe,SXP,1.49533447663065,180,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9'}"
Aragon,ANT,7.313414858240587,181,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa117000000f279d81a1d3cc75430faa017fa5a2e'}"
Fetch.ai,FET,0.38520298489514476,182,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85'}"
XYO,XYO,0.02197986906066528,183,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x55296f69f40ea6d20e478533c15a6b08b654e758'}"
